Time,Acetate,CO2,CH4,H2,H,M_CH4_ace,M_CH4_H2
1.217779,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.918464,350.000000
1.217895,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.918187,350.000000
1.218010,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.917911,350.000000
1.218126,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.917634,350.000000
1.218242,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.917357,350.000000
1.218358,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.917080,350.000000
1.218473,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.916803,350.000000
1.218589,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.916526,350.000000
1.218705,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.916249,350.000000
1.218821,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.915972,350.000000
1.218936,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.915695,350.000000
1.219052,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.915418,350.000000
1.219168,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.915141,350.000000
1.219284,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.914864,350.000000
1.219399,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.914587,350.000000
1.219515,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.914310,350.000000
1.219631,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.914033,350.000000
1.219747,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.913756,350.000000
1.219862,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.913479,350.000000
1.219978,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.913203,350.000000
1.220094,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.912926,350.000000
1.220210,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.912649,350.000000
1.220325,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.912372,350.000000
1.220441,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.912095,350.000000
1.220557,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.911818,350.000000
1.220672,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.911541,350.000000
1.220788,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.911264,350.000000
1.220904,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.910987,350.000000
1.221020,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.910710,350.000000
1.221135,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.910433,350.000000
1.221251,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.910156,350.000000
1.221367,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.909879,350.000000
1.221483,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.909602,350.000000
1.221598,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.909325,350.000000
1.221714,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.909048,350.000000
1.221830,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.908772,350.000000
1.221946,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.908495,350.000000
1.222061,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.908218,350.000000
1.222177,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.907941,350.000000
1.222293,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.907664,350.000000
1.222409,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.907387,350.000000
1.222524,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.907110,350.000000
1.222640,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.906833,350.000000
1.222756,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.906556,350.000000
1.222872,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.906279,350.000000
1.222987,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.906002,350.000000
1.223103,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.905725,350.000000
1.223219,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.905448,350.000000
1.223335,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.905171,350.000000
1.223450,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.904894,350.000000
1.223566,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.904618,350.000000
1.223682,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.904341,350.000000
1.223798,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.904064,350.000000
1.223913,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.903787,350.000000
1.224029,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.903510,350.000000
1.224145,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.903233,350.000000
1.224261,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.902956,350.000000
1.224376,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.902679,350.000000
1.224492,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.902402,350.000000
1.224608,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.902125,350.000000
1.224724,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.901848,350.000000
1.224839,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.901571,350.000000
1.224955,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.901294,350.000000
1.225071,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.901017,350.000000
1.225187,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.900741,350.000000
1.225302,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.900464,350.000000
1.225418,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.900187,350.000000
1.225534,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.899910,350.000000
1.225650,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.899633,350.000000
1.225765,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.899356,350.000000
1.225881,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.899079,350.000000
1.225997,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.898802,350.000000
1.226113,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.898525,350.000000
1.226228,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.898248,350.000000
1.226344,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.897971,350.000000
1.226460,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.897694,350.000000
1.226576,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.897417,350.000000
1.226691,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.897140,350.000000
1.226807,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.896864,350.000000
1.226923,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.896587,350.000000
1.227039,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.896310,350.000000
1.227154,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.896033,350.000000
1.227270,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.895756,350.000000
1.227386,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.895479,350.000000
1.227502,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.895202,350.000000
1.227617,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.894925,350.000000
1.227733,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.894648,350.000000
1.227849,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.894371,350.000000
1.227965,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.894094,350.000000
1.228080,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.893817,350.000000
1.228196,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.893540,350.000000
1.228312,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.893263,350.000000
1.228428,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.892987,350.000000
1.228543,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.892710,350.000000
1.228659,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.892433,350.000000
1.228775,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.892156,350.000000
1.228891,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.891879,350.000000
1.229006,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.891602,350.000000
1.229122,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.891325,350.000000
1.229238,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.891048,350.000000
1.229354,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.890771,350.000000
1.229469,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.890494,350.000000
1.229585,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.890217,350.000000
1.229701,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.889940,350.000000
1.229817,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.889664,350.000000
1.229932,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.889387,350.000000
1.230048,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.889110,350.000000
1.230164,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.888833,350.000000
1.230280,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.888556,350.000000
1.230395,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.888279,350.000000
1.230511,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.888002,350.000000
1.230627,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.887725,350.000000
1.230743,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.887448,350.000000
1.230858,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.887171,350.000000
1.230974,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.886894,350.000000
1.231090,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.886617,350.000000
1.231206,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.886340,350.000000
1.231321,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.886064,350.000000
1.231437,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.885787,350.000000
1.231553,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.885510,350.000000
1.231668,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.885233,350.000000
1.231784,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.884956,350.000000
1.231900,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.884679,350.000000
1.232016,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.884402,350.000000
1.232131,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.884125,350.000000
1.232247,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.883848,350.000000
1.232363,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.883571,350.000000
1.232479,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.883294,350.000000
1.232594,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.883017,350.000000
1.232710,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.882741,350.000000
1.232826,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.882464,350.000000
1.232942,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.882187,350.000000
1.233057,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.881910,350.000000
1.233173,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.881633,350.000000
1.233289,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.881356,350.000000
1.233405,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.881079,350.000000
1.233520,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.880802,350.000000
1.233636,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.880525,350.000000
1.233752,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.880248,350.000000
1.233868,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.879971,350.000000
1.233983,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.879694,350.000000
1.234099,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.879418,350.000000
1.234215,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.879141,350.000000
1.234331,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.878864,350.000000
1.234446,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.878587,350.000000
1.234562,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.878310,350.000000
1.234678,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.878033,350.000000
1.234794,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.877756,350.000000
1.234909,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.877479,350.000000
1.235025,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.877202,350.000000
1.235141,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.876925,350.000000
1.235257,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.876648,350.000000
1.235372,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.876372,350.000000
1.235488,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.876095,350.000000
1.235604,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.875818,350.000000
1.235720,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.875541,350.000000
1.235835,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.875264,350.000000
1.235951,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.874987,350.000000
1.236067,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.874710,350.000000
1.236183,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.874433,350.000000
1.236298,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.874156,350.000000
1.236414,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.873879,350.000000
1.236530,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.873602,350.000000
1.236646,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.873326,350.000000
1.236761,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.873049,350.000000
1.236877,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.872772,350.000000
1.236993,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.872495,350.000000
1.237109,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.872218,350.000000
1.237224,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.871941,350.000000
1.237340,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.871664,350.000000
1.237456,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.871387,350.000000
1.237572,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.871110,350.000000
1.237687,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.870833,350.000000
1.237803,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.870556,350.000000
1.237919,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.870280,350.000000
1.238035,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.870003,350.000000
1.238150,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.869726,350.000000
1.238266,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.869449,350.000000
1.238382,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.869172,350.000000
1.238498,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.868895,350.000000
1.238613,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.868618,350.000000
1.238729,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.868341,350.000000
1.238845,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.868064,350.000000
1.238961,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.867787,350.000000
1.239076,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.867511,350.000000
1.239192,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.867234,350.000000
1.239308,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.866957,350.000000
1.239424,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.866680,350.000000
1.239539,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.866403,350.000000
1.239655,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.866126,350.000000
1.239771,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.865849,350.000000
1.239887,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.865572,350.000000
1.240002,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.865295,350.000000
1.240118,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.865018,350.000000
1.240234,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.864741,350.000000
1.240350,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.864465,350.000000
1.240465,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.864188,350.000000
1.240581,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.863911,350.000000
1.240697,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.863634,350.000000
1.240813,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.863357,350.000000
1.240928,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.863080,350.000000
1.241044,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.862803,350.000000
1.241160,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.862526,350.000000
1.241276,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.862249,350.000000
1.241391,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.861972,350.000000
1.241507,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.861696,350.000000
1.241623,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.861419,350.000000
1.241739,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.861142,350.000000
1.241854,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.860865,350.000000
1.241970,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.860588,350.000000
1.242086,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.860311,350.000000
1.242202,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.860034,350.000000
1.242317,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.859757,350.000000
1.242433,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.859480,350.000000
1.242549,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.859203,350.000000
1.242665,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.858927,350.000000
1.242780,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.858650,350.000000
1.242896,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.858373,350.000000
1.243012,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.858096,350.000000
1.243127,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.857819,350.000000
1.243243,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.857542,350.000000
1.243359,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.857265,350.000000
1.243475,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.856988,350.000000
1.243590,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.856711,350.000000
1.243706,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.856435,350.000000
1.243822,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.856158,350.000000
1.243938,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.855881,350.000000
1.244053,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.855604,350.000000
1.244169,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.855327,350.000000
1.244285,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.855050,350.000000
1.244401,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.854773,350.000000
1.244516,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.854496,350.000000
1.244632,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.854219,350.000000
1.244748,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.853942,350.000000
1.244864,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.853666,350.000000
1.244979,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.853389,350.000000
1.245095,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.853112,350.000000
1.245211,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.852835,350.000000
1.245327,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.852558,350.000000
1.245442,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.852281,350.000000
1.245558,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.852004,350.000000
1.245674,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.851727,350.000000
1.245790,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.851450,350.000000
1.245905,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.851174,350.000000
1.246021,0.000000,-0.919610,-0.919610,1.800000,1.839178,358.850897,350.000000
